,date,tweet,clean_tweet,processed,sentiment,main_topic
151,2023-02-23,":o si tengo cuenta pero nunca pedí la física, la pediré. Gracias por la recomendación 🥰🤘🏻",": cuenta nunca pedí física , pediré . recomendación","['cuenta', 'nunca', 'pedí', 'física', 'pediré', 'recomendación']",Neutral,Comentario
152,2023-02-23,como puedo inveir con ustedes y como se genera las ganancias para uno,puedo inveir ustedes genera ganancias,"['puedo', 'inveir', 'ustedes', 'genera', 'ganancias']",Neutral,Comentario
153,2023-02-24,Que bueno que perdí mi tarjeta porque necesitaba una nueva con este diseño.,bueno perdí necesitaba nueva diseño .,"['bueno', 'perdí', 'necesitaba', 'nueva', 'diseño']",Neutral,Ayuda
154,2023-02-24,.@heybanco tqm 🫶 no solo es de los mejores bancos con su producto TDC o pagarés bancarios (inveir). Además sabe que ando de foráneo y me regalo dinerito en Amazon 😌con mi boleto dorado,. @ tqm mejores bancos producto tdc pagarés bancarios ( inveir ) . además sabe ando foráneo regalo dinerito amazon boleto dorado,"['tqm', 'mejores', 'bancos', 'producto', 'tdc', 'pagarés', 'bancarios', 'inveir', 'además', 'sabe', 'ando', 'foráneo', 'regalo', 'dinerito', 'amazon', 'boleto', 'dorado']",Positive,Comentario
155,2023-02-24,"Hola buen día, Al solicitar una tarjeta con diseño nuevo tengo que utilizarla?Recién esta por llegarme la metálica, sin embargo me atraen mucho los diseños como coleccionable… y no quisiera pedir una y perder la metal🤔","buen , solicitar diseño nuevo utilizarla ? recién llegarme metálica , embargo atraen diseños coleccionable… quisiera pedir perder metal","['buen', 'solicitar', 'diseño', 'nuevo', 'utilizarla', 'recién', 'llegarme', 'metálica', 'embargo', 'atraen', 'diseños', 'coleccionable', 'quisiera', 'pedir', 'perder', 'metal']",Neutral,Ayuda
156,2023-02-25,"Gracias, hasta ahorita los amo 💙",", ahorita amo","['ahorita', 'amo']",Neutral,Aplicación
157,2023-02-26,Gracias bro,bro,['bro'],Neutral,Comentario
158,2023-02-26,"Gracias, ya lo envié.",", envié .",['envié'],Neutral,Comentario
159,2023-02-26,"Gracias por responder, quedo en espera de la solución al problema.","responder , quedo espera solución problema .","['responder', 'quedo', 'espera', 'solución', 'problema']",Neutral,Aplicación
160,2023-02-26,yo hice varias transferencias hace rato y todo bien,hice varias transferencias rato bien,"['hice', 'varias', 'transferencias', 'rato', 'bien']",Neutral,Comentario
161,2023-02-26,A veces sólo es cuestión de limpiar el chip antes de pasarla! Así he solucionado el inconveniente,veces sólo cuestión limpiar chip pasarla ! solucionado inconveniente,"['veces', 'sólo', 'cuestión', 'limpiar', 'chip', 'pasarla', 'solucionado', 'inconveniente']",Neutral,Comentario
162,2023-02-26,Estoy muy contesta de compairles esta colaboración que hice con Hey Banco,contesta compairles colaboración hice,"['contesta', 'compairles', 'colaboración', 'hice']",Neutral,Comentario
163,2023-02-26,"Ah ya, gracias, mencionas lo evidente sin nada de relevancia, excelente comentario.","ah , , mencionas evidente relevancia , excelente comentario .","['ah', 'mencionas', 'evidente', 'relevancia', 'excelente', 'comentario']",Neutral,Comentario
164,2023-02-26,“Agradecemos tu comprensión” jaja increíble,“ agradecemos comprensión ” jaja increíble,"['agradecemos', 'comprensión', 'jaja', 'increíble']",Neutral,Comentario
165,2023-02-26,Es correcto. De BBVA a BBVA sin problemas. Ya en Hey avisaron que hasta las 7 aproximadamente.,correcto . bbva bbva problemas . avisaron 7 aproximadamente .,"['correcto', 'bbva', 'bbva', 'problemas', 'avisaron', '7', 'aproximadamente']",Neutral,Comentario
166,2023-02-27,Gracias ya les respondí,respondí,['respondí'],Neutral,Comentario
167,2023-02-27,Listo!! Gracias,! !,[],Neutral,Comentario
168,2023-02-27,Perfecto! Gracias ☺️,perfecto !,['perfecto'],Positive,Comentario
169,2023-02-27,Pero que tremenda sabiduría 👏 me quede anonadado con este mensaje yo creía que la cantidad que ponía de garantía se utilizaba para los niños sin alimento o para los indigentes y que con eso ya después te entregaban una tarjeta de crédito 💳 😱 que tremenda explicación,tremenda sabiduría quede anonadado mensaje creía cantidad ponía garantía utilizaba niños alimento indigentes después entregaban crédito tremenda explicación,"['tremenda', 'sabiduría', 'quede', 'anonadado', 'mensaje', 'creía', 'cantidad', 'ponía', 'garantía', 'utilizaba', 'niños', 'alimento', 'indigentes', 'después', 'entregaban', 'crédito', 'tremenda', 'explicación']",Neutral,Aplicación
170,2023-02-27,Esta padrisima la tarjeta!!,padrisima ! !,['padrisima'],Neutral,Comentario
171,2023-02-27,"Está muy bonito, me hace considerar adquirir la tarjeta","bonito , considerar adquirir","['bonito', 'considerar', 'adquirir']",Neutral,Comentario
172,2023-02-27,Gracias. Ya le mande todos mis datos de mi tarjeta.,. mande datos .,"['mande', 'datos']",Neutral,Comentario
173,2023-02-27,"Sí, sin problema:D",", problema : d","['problema', 'd']",Neutral,Aplicación
174,2023-02-27,"No es problema de ,es ellos son los que tienen la falla. Dalay.","problema , falla . dalay .","['problema', 'falla', 'dalay']",Neutral,Aplicación
175,2023-02-27,"Pf…. Sigues con Intermitencias… y solo Hey Banco, BBVA sin problema.","pf… . sigues intermitencias… , bbva problema .","['pf', 'sigues', 'intermitencias', 'bbva', 'problema']",Neutral,Aplicación
176,2023-02-27,"La primera no había sido la de chichen itza ?Estoy esperando esa, pero este modelo está bonito también.","primera sido chichen itza ? esperando , modelo bonito .","['primera', 'sido', 'chichen', 'itza', 'esperando', 'modelo', 'bonito']",Neutral,Comentario
177,2023-02-27,"Tengo BBVA y Bancoppel, las dos trabajan a la perfección.","bbva bancoppel , dos trabajan perfección .","['bbva', 'bancoppel', 'dos', 'trabajan', 'perfección']",Neutral,Comentario
178,2023-02-27,Entiendo le agradezco el comentario y como sugerencia me gustaría recibir una notificación correo o texto de que el servicio no estará disponible para no caer en esta situación ya que me sirve de mucha utilidad la tarjeta y me gustaría seguir con ustedes.,entiendo agradezco comentario sugerencia gustaría recibir notificación correo texto servicio disponible caer situación sirve utilidad gustaría seguir ustedes .,"['entiendo', 'agradezco', 'comentario', 'sugerencia', 'gustaría', 'recibir', 'notificación', 'correo', 'texto', 'servicio', 'disponible', 'caer', 'situación', 'sirve', 'utilidad', 'gustaría', 'seguir', 'ustedes']",Neutral,Comentario
179,2023-02-27,Que bien! 👍🏼,bien !,['bien'],Neutral,Comentario
180,2023-02-28,"Me siento poderosa !!! Gracias , estoy muy contenta !!!!🐝✨👑","siento poderosa ! ! ! , contenta ! ! ! !","['siento', 'poderosa', 'contenta']",Neutral,Comentario
181,2023-02-28,Esta bien,bien,['bien'],Neutral,Comentario
182,2023-02-28,"Yo la tengo y es una maravilla, Servicio eficiente y la app de primera. ¡¡¡Altamente recomendable!!!!!","maravilla , servicio eficiente app primera . ¡¡¡altamente recomendable ! ! ! ! !","['maravilla', 'servicio', 'eficiente', 'app', 'primera', 'altamente', 'recomendable']",Neutral,Contrataciones
183,2023-02-28,"Ay no, yo ya tengo la mia y ese diseño esta super cool !!!","ay , mia diseño super cool ! ! !","['ay', 'mia', 'diseño', 'super', 'cool']",Positive,Comentario
184,2023-03-01,"Animense, ya casi un año con la tarjeta de credito heygarantizada y sin problemas, incluyendo en el extranjero","animense , casi año credito heygarantizada problemas , incluyendo extranjero","['animense', 'casi', 'año', 'credito', 'heygarantizada', 'problemas', 'incluyendo', 'extranjero']",Neutral,Comentario
185,2023-03-02,"Gracias, según recuerdo esto ya lo había hecho el día que la fuí a activar pero volveré a hacerlo tanto para la TDD cómo la TDC, gracias:)",", según recuerdo hecho fuí activar volveré hacerlo tdd cómo tdc , : )","['según', 'recuerdo', 'hecho', 'fuí', 'activar', 'volveré', 'hacerlo', 'tdd', 'cómo', 'tdc']",Neutral,Comentario
186,2023-03-02,Mucho exito! heybanco,exito !,['exito'],Neutral,Comentario
187,2023-03-02,. recomendadísimas 👌(pd. YoTePresto y 100Ladrillos HechoEnJalisco),. recomendadísimas ( pd . yotepresto 100ladrillos hechoenjalisco ),"['recomendadísimas', 'pd', 'yotepresto', '100ladrillos', 'hechoenjalisco']",Neutral,Comentario
188,2023-03-03,"Hola muchas gracias por su respuesta en DM👌, con lo que me indicaron ya logre hacer el movimiento que requeria","respuesta dm , indicaron logre hacer movimiento requeria","['respuesta', 'dm', 'indicaron', 'logre', 'hacer', 'movimiento', 'requeria']",Neutral,Ayuda
189,2023-03-03,¡Manifiesto!✨️ Hoy fui y salí enmoradísima. Me subí y así casi que me voy a dar una vuelta ¡Hermosisimo el carro! ¡Háganme la buena!❤️‍🔥🙏💕,¡manifiesto ! hoy salí enmoradísima . subí casi voy dar vuelta ¡hermosisimo carro ! ¡háganme buena !,"['manifiesto', 'hoy', 'salí', 'enmoradísima', 'subí', 'casi', 'voy', 'dar', 'vuelta', 'hermosisimo', 'carro', 'háganme', 'buena']",Neutral,Contrataciones
190,2023-03-03,"Se resolvió con la actualización de la app, gracias. También me sirvió el DM 👌🏼","resolvió actualización app , . sirvió dm","['resolvió', 'actualización', 'app', 'sirvió', 'dm']",Neutral,Aplicación
191,2023-03-03,Ustedes son mi banco y la verdad lo estan haciendo muy bien!,ustedes verdad estan haciendo bien !,"['ustedes', 'verdad', 'estan', 'haciendo', 'bien']",Neutral,Comentario
192,2023-03-03,Definitivamente👆🏽,definitivamente,['definitivamente'],Neutral,Comentario
193,2023-03-04,Gracias por secuestrar la plata en Ahorro 🤦‍♂️Bitcoin fixes this... literalmente eso me salva 🙄,secuestrar plata ahorro bitcoin fixes this ... literalmente salva,"['secuestrar', 'plata', 'ahorro', 'bitcoin', 'fixes', 'this', 'literalmente', 'salva']",Neutral,Comentario
194,2023-03-04,Gracias la transferencia fue aplicada al día siguiente,transferencia aplicada siguiente,"['transferencia', 'aplicada', 'siguiente']",Neutral,Comentario
195,2023-03-06,"Gracias, ya lo resolví jajaja, me equivoqué",", resolví jajaja , equivoqué","['resolví', 'jajaja', 'equivoqué']",Neutral,Comentario
196,2023-03-06,Quedó aclarado el tema. Gracias.,quedó aclarado tema . .,"['quedó', 'aclarado', 'tema']",Neutral,Ayuda
197,2023-03-07,Bank run!!!,bank run ! ! !,"['bank', 'run']",Neutral,Comentario
198,2023-03-07,Les respondí por privado. Saludos!,respondí privado . saludos !,"['respondí', 'privado', 'saludos']",Neutral,Contrataciones
199,2023-03-07,eso es bueno saberlo,bueno saberlo,"['bueno', 'saberlo']",Neutral,Ayuda
200,2023-03-08,Gracias por la información 🙏,información,['información'],Neutral,Contrataciones
201,2023-03-08,Gracias!,!,[],Neutral,Comentario
202,2023-03-08,Listo!!!,! ! !,[],Neutral,Comentario
203,2023-03-08,"Así te da la bienvenida a tu tarjeta de Metal, aún sin beneficios adicionales 🫠","da bienvenida metal , aún beneficios adicionales","['da', 'bienvenida', 'metal', 'aún', 'beneficios', 'adicionales']",Neutral,Crédito
204,2023-03-08,"Se cayó la app de todo ha sido una buena experiencia con ustedes, no me fallen cuando se les necesita","cayó app sido buena experiencia ustedes , fallen necesita","['cayó', 'app', 'sido', 'buena', 'experiencia', 'ustedes', 'fallen', 'necesita']",Negative,Aplicación
205,2023-03-08,La verdad es menos tedioso el proceso de hablar con alguien en me agrada mucho la experiencia.,verdad menos tedioso proceso hablar alguien agrada experiencia .,"['verdad', 'menos', 'tedioso', 'proceso', 'hablar', 'alguien', 'agrada', 'experiencia']",Neutral,Comentario
206,2023-03-09,"Gracias, ya les contesté",", contesté",['contesté'],Neutral,Comentario
207,2023-03-09,ayuda!!!,ayuda ! ! !,['ayuda'],Neutral,Ayuda
208,2023-03-09,"Si gracias, les volví a contestar hace un par de horas",", volví contestar par horas","['volví', 'contestar', 'par', 'horas']",Neutral,Comentario
209,2023-03-09,"Fue más rápido marcar, tuve que hacer una caa de hechos en donde ponía los datos que quería cambiar y ya lo hicieron, por fin pude instalar el Token. el chico que me atendió súper bueno y amable! Se llama Christhian Hernández ❤️","rápido marcar , hacer caa hechos ponía datos quería cambiar hicieron , fin pude instalar token . chico atendió súper bueno amable ! llama christhian hernández","['rápido', 'marcar', 'hacer', 'caa', 'hechos', 'ponía', 'datos', 'quería', 'cambiar', 'hicieron', 'fin', 'pude', 'instalar', 'token', 'chico', 'atendió', 'súper', 'bueno', 'amable', 'llama', 'christhian', 'hernández']",Neutral,Contrataciones
210,2023-03-10,"me avisan si van a la quiebra, para sacar mi dinero de inversión a 7 días porfas y muchas gracias de antemano los amo ✨❤️‍🔥","avisan van quiebra , sacar dinero inversión 7 porfas antemano amo","['avisan', 'van', 'quiebra', 'sacar', 'dinero', 'inversión', '7', 'porfas', 'antemano', 'amo']",Neutral,Aplicación
211,2023-03-11,"Yeah, son los mejores a pesar del veto","yeah , mejores pesar veto","['yeah', 'mejores', 'pesar', 'veto']",Positive,Comentario
212,2023-03-12,Muchas gracias!,!,[],Neutral,Comentario
213,2023-03-12,"solucionado, muchas gracias 🫶🏼","solucionado ,",['solucionado'],Neutral,Comentario
214,2023-03-12,Ya se puede,puede,['puede'],Neutral,Comentario
215,2023-03-13,Gracias!,!,[],Neutral,Comentario
216,2023-03-13,Gracias :),: ),[],Neutral,Comentario
217,2023-03-13,"Me siguen hablando en horario laboral.El que su personal de DHL descuide su trabajo, no significa que yo tenga que descuidar el mío.Si me van a hablar, que sea después de las 15 hrs o 3 pm.Agradezco que ésta vez si lean mi horario y me hablen cuando puedo atender el teléfono.","siguen hablando horario laboral.el personal dhl descuide trabajo , significa descuidar mío.si van hablar , después 15 hrs 3 pm.agradezco ésta vez lean horario hablen puedo atender teléfono .","['siguen', 'hablando', 'horario', 'laboral', 'el', 'personal', 'dhl', 'descuide', 'trabajo', 'significa', 'descuidar', 'mío', 'si', 'van', 'hablar', 'después', '15', 'hrs', '3', 'pm', 'agradezco', 'ésta', 'vez', 'lean', 'horario', 'hablen', 'puedo', 'atender', 'teléfono']",Neutral,Comentario
218,2023-03-13,Exacto puntos lealtad que solo se cambian en su tiendaPor lo menos en Santander si tienda tenía tecnología y aículos para el hogar Mejor que lo cambien por más cashback,exacto puntos lealtad cambian tiendapor menos santander tienda tecnología aículos hogar mejor cambien cashback,"['exacto', 'puntos', 'lealtad', 'cambian', 'tiendapor', 'menos', 'santander', 'tienda', 'tecnología', 'aículos', 'hogar', 'mejor', 'cambien', 'cashback']",Neutral,Comentario
219,2023-03-13,Verdaderamente el mejor banco que hay 💖✨ los tqm mucho 🤠,verdaderamente mejor tqm,"['verdaderamente', 'mejor', 'tqm']",Neutral,Comentario
220,2023-03-13,"Bueno, es que yo si pude ya.","bueno , pude .","['bueno', 'pude']",Neutral,Ayuda
221,2023-03-13,Excelente!!,excelente ! !,['excelente'],Neutral,Comentario
222,2023-03-13,Excelente,excelente,['excelente'],Neutral,Comentario
223,2023-03-13,Muy bien excelente,bien excelente,"['bien', 'excelente']",Neutral,Comentario
224,2023-03-13,"Me gane un mes de Spotify y no soy usuario 😄, mejor que me cambien mi tarjeta, me gusta más la blanca del negocio. 😁","gane mes spotify usuario , mejor cambien , gusta blanca negocio .","['gane', 'mes', 'spotify', 'usuario', 'mejor', 'cambien', 'gusta', 'blanca', 'negocio']",Neutral,Crédito
225,2023-03-13,es excelente! Yo eh trabajo varios años con ellos y todo perfecto,excelente ! eh trabajo varios años perfecto,"['excelente', 'eh', 'trabajo', 'varios', 'años', 'perfecto']",Positive,Comentario
226,2023-03-14,Super! Ojalá que esto pueda ser corregido en la app entonces. Apareció así hace unos días de repente. Gracias!Cc.,super ! ojalá pueda ser corregido app entonces . apareció repente . ! cc .,"['super', 'ojalá', 'pueda', 'ser', 'corregido', 'app', 'entonces', 'apareció', 'repente', 'cc']",Positive,Aplicación
227,2023-03-14,Wooow que emoción,wooow emoción,"['wooow', 'emoción']",Neutral,Comentario
228,2023-03-14,🥳 Nunca me gano nada.Pero hoy empeze bien mi día 👍🏻,nunca gano nada.pero hoy empeze bien,"['nunca', 'gano', 'nada', 'pero', 'hoy', 'empeze', 'bien']",Neutral,Comentario
229,2023-03-14,Exito🏳️‍🌈🏳️‍🌈,exito,['exito'],Neutral,Comentario
230,2023-03-15,"Ya les contesté, gracias","contesté ,",['contesté'],Neutral,Comentario
231,2023-03-15,Listos !!!!!!!!,listos ! ! ! ! ! ! ! !,['listos'],Neutral,Comentario
232,2023-03-15,"Gracias ya los conocí, los use, y hoy los dejo, definitivamente no son lo mio, pero si los recomiendo! 👍 Bancos fintech mexicano","conocí , use , hoy dejo , definitivamente mio , recomiendo ! bancos fintech mexicano","['conocí', 'use', 'hoy', 'dejo', 'definitivamente', 'mio', 'recomiendo', 'bancos', 'fintech', 'mexicano']",Neutral,Contrataciones
233,2023-03-15,"Cámbiate a HeyBanco, hasta el momento es la mejor que he probado. Te dan 2% de todo lo que gastas, y es dinero gratis si eres como yo que siempre paga a tiempo y nunca paga intereses.","cámbiate , momento mejor probado . dan 2 % gastas , dinero gratis siempre paga tiempo nunca paga intereses .","['cámbiate', 'momento', 'mejor', 'probado', 'dan', '2', 'gastas', 'dinero', 'gratis', 'siempre', 'paga', 'tiempo', 'nunca', 'paga', 'intereses']",Positive,Crédito
